id,text,labels
28993,@USER @USER My bias park JIMIN  he is perfect man 😍😍😍 #JIMIN #BTS #MAIN DANCER AND READ VOCAL💕 HEART YOU🤣💟👍 URL,0
38875,"@USER Another Dem-run sanctuary city"" with strict gun control laws . . . the ultimate fail.""",0
54122,@USER Get used to it......thats what he says.,0
36537,@USER @USER @USER ...unless you are good with an accused rapist sitting on the highest bench in the land. I'm sure your female constituents would love to hear you explain that away...,1
26918,@USER what happened to your kids ? how are they still alive? you are a backstabber and a fraud,1
43686,@USER @USER @USER I was just going through my TL and I saw this. There are no words she is such a sweetheart this is so horribly sad. May her family find the strength.,0
87440,@USER He is the biggest LSU hater I’ve ever heard @USER,0
92379,@USER @USER Yes mothers now this is what the deranged left will make you do to your little boys! Are we really going to let this happen? Pure EVIL! #VoteDemsOut #MAGA #2020 #ConfirmJudgeKavanaugh @USER URL,1
61308,@USER @USER @USER @USER @USER Except those whole emails the prove what yer sayin is wrong.  Hannity is paid 30 million a year to blame immigrants so you idiots happily pull the feeder bar for the guy gonna take away yer healthcare. Gotta say the stupidity is entertaining. #maga,1
47156,@USER It's SOP for conservatives defend every Republican fully no matter the seriousness of the charge or evidence.  Demand every Democrat resign no matter what.,0
48081,@USER Hatred of the man makes people like this fool say things like this. Not reality.,1
22088,#roeselare #conservatives this is just wrong. What is wrong with the left. URL,0
36324,@USER Hmm! Maybe we now know why they see such a need for gun control - restraint of _their own_ overly violent tendencies. 😉,0
83242,1st thing Liberals and Conservatives want to pass is the TPP trade deal URL via @USER #cdnpoli #tpp #nafta,0
44499,@USER Or we could have gun control,0
71819,@USER I was more sad about how many liberals seem to love firing shots at allies. I saw it in 2016 with Bernie Sanders supporters calling me an Uncle Tom for supporting Hillary.  I made the same argument then and now. No shade and hopefully you don't block me. I respect your opinion,1
85121,@USER @USER @USER I wasn't aware there was big money in sensible gun control 🤔,0
11966,@USER #MAGA 👍  Let that set in ...... URL,0
22128,@USER @USER @USER Trump proposes racial profiling as a tactic 'to start thinking about' URL,0
31537,@USER He’s lying,0
99097,@USER @USER Mitch...that’s not true...a big thing would be to remove all you GOP NRA shills from office and elect people who understand what America wants....the majority of Americans wants sensible gun control.,0
44061,@USER yes he is the man 18N18,0
25397,"@USER He lets her ramble on for a bit, smiling and admitting to himself that this is why he likes having Kate around. She is definitely a younger version of himself. Pretty sure they done did the do.""""",0
84515,@USER Blocked,0
75037,@USER @USER @USER Am I a professional?  No so your statement is irrelevant.  It’s not like hardy has done basically identical falls a million times or anything.  You clearly know nothing about this.  50 bucks says he is perfectly fine.  Orton wouldn’t have said what he said if he was hurt.,0
71789,@USER @USER She is your sister????,0
84385,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Job description: In Charge of the Big Door.    Because that's the most likely point of entry for the ANTIFA hackers and their DOXX equipment (which is quite cumbersome).,0
91612,@USER lol fuck you,1
11160,@USER I forgot he is their foster child!,0
38990,@USER Did the view just exposed crooked Hillary through Omarosa? 😂😂🤣🤣,0
27099,@USER What does she think she has done to Kavanaugh family? You can’t throw crap out there and not back it up. Nothing but a stall tactic. Liberals would fight anyone being appointed,0
82745,@USER @USER This fluffy bastard. URL,1
49163,"@USER @USER @USER @USER @USER @USER Nobody wants to take your guns, we just want gun control of what guns we will allow you to have"".""",1
70752,@USER @USER @USER There’s actually republican cities that have higher crime rate than Chicago URL,0
44712,@USER @USER I love the way Leona Alleslev has seen through the Liberals. She has undoubtedly seen the destruction of our choice of service to our country. Trudeau's father started its destruction in the 60's and it hasn't changed Juniors goal of destruction either. Thank you for joining us.,0
74924,@USER Liberals are claustrophobic? 😬,1
79287,@USER @USER Andy. Like ur reflex use of cliches n slogans. U must practice a lot. Have u thort of writing for a greeting card company?,0
36518,@USER Introducing my sweet sweet baby king! He is always sooo nice! And when I try to sit on the sofa he NEVER attacks me! URL,0
69417,@USER Trudeau and Liberals are incompetent to handle it.,1
49887,@USER @USER @USER @USER Red roses swarm.   Conservatives pounce.   We need our own verb.,1
54792,@USER @USER Good one..But he is entirely responsible for the fallout that will undermine the USA for years to come..,0
64773,@USER Just noticed that twitter will block anything about a certain billionaire who buys people to accuse conservatives of wrong doing.,0
42410,@USER @USER Feinstein wanted to delay until after the midterms.  Hopefully the RED wave will wash her into the Atlantic. #MAGA,1
52350,@USER FOLLOW THE MONEY 💰 MONEY 💴 MONEY 💵,0
26821,@USER @USER You should investigate Antifa's connections to the Nazis.,0
70368,@USER I cant believe he didnt work in comet pizza. Now that Alex Jones is muted these conservatives are so lost.,1
35553,@USER It’s amazing that when things pertain to conservatives it’s guilty until proven innocent. Where is the Justice when lawless acts perpetrated by the left get ignored?,0
14758,@USER Not surprising. That I*n C*nnor nigga was on the payroll,1
15839,@USER It's amazing how low  you liberals will go to suit your political agenda. Don't believe you one bit. Have a good feeling you will pay the price for this . Produce some evidence,1
73145,@USER @USER @USER @USER I love both of u but more jennifer as she is my first crush and love,0
74676,@USER And we have the right #Nottowatch,0
17605,#KavanaughConfirmationHearings Crazy Dick Durbin using the confirmation hearings to try and push gun control. He is using this hearing to make speeches and push an agenda. The whole thing has been a circus of Democrats pushing an agenda while vowing to vote no on confirmation.,1
11806,#TwitterShouldBe a less mean environment and less biased towards conservatives.,0
65836,@USER He needs euthanasia,0
91540,@USER We didn’t lie! He is a fan tho!🤣🤣🤣,0
87510,@USER @USER @USER simply cannot accept failure. Former President Harry Truman he is not. Trump will always look to blame others.,0
82925,@USER I love you bitchhh I aint never gonna stop loving you.... bitchhhhhh,1
34584,Baaaaa baaaaa...that's the American sheeple who prove Roger Goodell right: The #NFL CAN do whatever it wants and you'll take it because you'll NEVER give up the NFL. Baaaaa baaaaa.  URL @USER #QAnon #MAGA #WWG1WGA #FreeAlexJones,1
14201,"President Trump's economy is the rising tide that is lifting all boats. This is especially true for Hispanics who were among the biggest victims of the low-growth, high-regulation economy under Obama""  Hispanics flourishing in Trump economy URL #VoteRed #MAGA""",0
30739,@USER @USER Who ever supported this guy? You know they can never be trusted.,0
21915,@USER @USER Love watching replays of election night 2016. And watch the media completely m let down.,0
12020,@USER hope you are enjoying strictly training !! URL,0
81417,@USER God is so good!,0
95446,@USER @USER @USER Unless he is resigning!,0
20943,@USER I think the last thing on the WH or Trump's mind is April Ryan. She needs to stop flattering herself. She's not as important as she thinks she is.,0
43605,@USER @USER Obama wanted liberals &amp; illegals to move into red states,0
17258,"@USER If you love our cops so much, why do you make it your life's goal to take away tools they need to stop crime, and put their very lives at risk? Why do you support ANTIFA thugs who assault cops and screech All Cops are Bastards""?""",1
98855,@USER @USER @USER Glad to hear it Jacob!  When?  @USER,0
45400,@USER is really THAT bitch wow,1
90912,@USER Notice how everyone avoids this tweet ☝️☝️  They might think you are referring to them. 😂😂  But not me comrade. I stalk everyone. 🤟🤟,0
47874,@USER @USER @USER Rabid nationalists who've been misled into thinking it's the liberals who are globalists.,0
31898,9/11 and the War on Terror: Israel's History of False Flag Operations against the U.S.A.     #FalseFlags and #Propaganda are the Zionists weapon of choice. Highly effective @ getting public to back their agenda’s. #Palestine #NWO #ChosenPeople  URL,0
44822,"@USER @USER ATTENTION. @USER is publicizing the names of Trump supporters on his Twitter Account on Lists"". Some names are high profile and some are just random Trump supporters.  The list is a ANTIFA TARGET LIST. Please help report him. Twitter needs to SUSPEND HIS ACCOUNT.,""",0
54165,@USER It’s like that mother with the spoiled rotten bad as heck kid. She still loves that brat and when bad things happen to him because he is a brat and deserves it-she still sympathizes with her child. Norm should realize when your livelihood depends on....,1
21932,@USER @USER @USER @USER @USER That's my biggest question. Do we just widdle away until there is no 2nd amendment left? I do believe in some limited gun control but im worried we will be expected to just keep giving into the gun haters.,1
